Gene ID	Ensembl ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
PRODH	ENSG00000100033.16	5.57972	5.1051	0.742162	3.89116	6.71747	8.59592	7.52792	38.7216	44.0194	41.4963	19.7254	30.8266	50.7987	37.4018	24.0868	21.0612	38.8695	33.9481	10.5485	25.2738	9.97269	0.278478	0.406228	7.166	5.92376	4.15467	4.05875	6.4687	14.763	5.58196	10.6293	2.87643	7.00881	8.12697	24.1727	4.29192	20.3386	2.87133	22.0487	62.6884	0.468176	0.854069	7.01652	5.52917	56.88	61.6027	22.7459	0.969717	3.48695	3.86656	14.1681	3.3843	14.7048	0.0700785
SLC25A1	ENSG00000100075.9	147.126	139.753	96.3868	97.5485	96.0822	104.367	79.2624	29.9131	27.9975	29.9924	35.0863	38.0605	29.4316	27.8448	27.8023	56.8256	30.4678	29.554	67.6449	39.5165	104.266	124.716	93.9434	88.0361	88.2799	69.5147	82.8967	72.9654	81.5781	71.7724	79.2821	18.4966	14.6291	79.8957	73.011	126.243	69.4436	61.325	14.1992	87.6132	92.3988	35.5082	76.6851	100.431	76.3416	78.328	101.059	55.5712	65.3613	83.908	102.976	77.2731	78.3059	19.6692
TANGO2	ENSG00000183597.15	13.0138	9.87496	14.2747	21.0518	19.3138	21.067	12.0818	6.39218	8.88351	5.82746	6.19998	7.26933	13.7897	13.5998	7.43127	9.05697	6.71463	5.17681	9.01324	8.82328	10.2706	12.0608	11.9732	9.57598	10.5502	10.0921	8.87234	12.3179	6.73677	12.2818	10.6861	17.3238	16.2562	8.01129	7.57992	4.60772	16.3823	7.96811	8.41844	12.6956	6.93881	4.0424	14.6523	12.6431	7.72179	9.04444	10.5548	21.2734	11.0988	7.63434	21.6365	11.7174	8.09753	24.6826
SNAP29	ENSG00000099940.11	21.6083	18.8453	17.1863	20.8848	19.7674	22.149	21.986	10.288	11.7877	11.0793	18.8112	15.4321	11.701	13.0801	9.17741	10.3101	10.695	9.11553	16.6074	10.7849	19.2097	27.607	20.8661	17.3039	20.8281	23.2057	17.0417	22.4557	18.1098	23.9013	22.3314	11.9032	9.08668	8.9725	9.90451	11.6893	18.6283	16.9883	17.259	20.1038	19.7782	6.58578	10.1008	17.3466	18.2051	22.8667	15.9803	19.0926	14.9444	40.6626	16.7222	22.3251	19.0192	11.2278
LZTR1	ENSG00000099949.18	44.0808	38.3369	30.3929	52.7393	49.94	41.3586	45.5361	14.9159	19.5417	15.8662	51.6214	60.654	28.5014	24.0356	15.4852	17.6743	16.4131	13.7137	23.5865	16.2384	43.0144	34.4638	21.7682	65.1236	61.7001	47.9003	34.8233	47.5585	25.7219	48.307	55.6807	16.9182	10.9634	22.4586	29.3881	14.4599	44.4421	28.3607	12.7832	68.8336	57.8103	11.9925	76.5432	48.0854	30.1674	29.7044	36.1546	46.7768	23.6079	32.7118	56.1494	67.7994	43.6812	11.0912
MAPK1	ENSG00000100030.14	25.2755	21.6792	26.9081	41.4267	31.4676	37.664	27.4459	32.3435	38.2729	44.7433	57.3622	42.3917	31.5738	49.7808	28.9708	27.3211	62.4546	31.0907	26.3256	19.4026	22.7215	40.2804	27.877	29.7374	25.9988	27.7678	20.6332	28.1098	27.1915	29.4124	29.3714	14.3943	9.21306	11.0486	16.3765	8.9043	34.2516	21.7875	16.2501	42.4903	25.0128	10.8496	20.7143	22.7837	30.1179	30.6689	21.5209	28.4378	22.5495	26.152	30.2564	32.2654	28.8947	28.6119
SMARCB1	ENSG00000099956.18	44.2342	39.5356	47.7483	43.1872	42.8013	46.5503	47.9533	26.8855	32.4795	30.419	98.6515	93.5263	39.4732	40.2995	25.1001	34.2644	34.0456	24.7718	34.714	26.3737	50.4322	77.8813	136.382	75.6025	79.8149	39.3744	41.3127	37.4204	50.5249	37.2002	61.34	25.9017	19.2388	32.3664	38.1245	17.4755	45.5776	46.2678	24.3566	59.5206	93.2417	19.9941	64.9192	51.3321	55.9425	57.2442	51.0268	60.5202	35.0924	110.502	64.1667	65.1639	56.7427	18.8321
SPECC1L	ENSG00000100014.19	25.734	20.5274	18.6926	34.0906	34.6484	43.0802	30.6425	8.54293	10.5491	9.1964	41.4394	40.5402	14.8012	14.7408	8.20487	13.7991	10.0237	7.99183	13.7979	11.6706	23.486	35.1873	23.6081	35.422	38.1784	30.4168	23.1922	36.2984	22.2633	43.6317	35.9613	14.7908	9.23463	10.7544	20.0165	9.83864	34.8891	19.5797	9.79702	35.7238	34.6683	8.42701	30.1756	34.1955	14.7863	17.1561	19.901	20.8176	13.9472	57.8177	38.5432	41.1451	27.6486	5.62572
UPB1	ENSG00000100024.14	0.264137	0.240997	0.132	0.278034	0.417531	0.283748	0.189401	0.107753	0.157976	0.473865	0.314813	0.366641	0.230746	0.192344	0.164841	0.139654	0.433612	0.425978	0.13709	0.203566	0.202732	0.014406	2.75015	0.286449	0.33442	0.26799	0.148639	0.349492	0.0909338	0.315045	0.644707	0.949388	0.550888	7.14795	3.04694	50.0921	0.966697	0.106361	0.277945	0.45545	0.29668	0.0618105	0.499633	0.37321	0.186438	0.17806	0.30221	0.759215	0.241304	3.47044	0.254399	0.426876	0.273989	1.22108
MN1	ENSG00000169184.5	4.4495	6.77549	1.10489	35.1095	27.6645	46.3482	6.32365	3.84157	2.91254	17.0658	1.47651	2.74257	4.32123	3.50462	1.73262	3.96168	19.9707	13.3067	1.1847	4.34372	4.21879	3.32792	0.149187	5.6181	3.69426	10.5427	3.69564	22.0146	4.58457	19.8543	13.2222	5.91037	2.58913	0.897975	1.12722	0.272171	6.65167	3.63696	35.7559	5.77445	19.4636	0.482072	4.71146	4.18766	2.8268	2.94306	2.26538	0.772164	2.70646	2.36502	4.29209	5.33248	5.65296	0.138405
AP1B1	ENSG00000100280.16	49.5517	45.7688	68.3141	53.2141	49.9898	42.0049	50.3694	32.7665	43.4018	40.3038	71.9137	79.9141	60.8272	57.9454	29.6303	42.0955	44.2316	37.5221	38.9317	38.2681	49.5807	41.4454	83.6796	51.5092	48.096	43.5512	49.3268	46.1263	89.0329	47.6483	47.5553	20.7729	15.3453	34.5313	37.8685	23.7993	64.8423	58.0725	19.491	56.8026	39.4754	24.6132	76.876	79.4391	74.3895	80.8354	70.3189	105.105	49.227	60.9322	66.9643	50.7386	62.0596	28.595
MORC2	ENSG00000133422.12	18.4639	17.7991	12.7653	30.3702	23.5459	33.4108	28.9911	6.57822	7.50052	7.21448	21.5823	21.7841	10.3547	10.2144	6.50812	8.98228	8.05195	6.19539	9.97738	7.30959	21.261	30.4598	19.4198	32.2126	32.5928	24.845	16.4728	24.5874	15.6353	24.7428	29.5365	10.5879	7.45237	8.63146	13.7134	9.88744	20.9017	17.5944	16.1347	29.6541	31.2446	9.20836	20.8134	27.4881	21.6017	22.6136	17.9326	20.0846	14.2366	68.4052	24.6826	33.0248	25.3368	4.87733
PISD	ENSG00000241878.11	33.7481	41.4534	28.5808	23.1657	24.875	16.7867	25.924	11.9461	17.3716	17.794	193.552	192.02	29.3064	27.5789	12.4454	18.6899	22.039	12.8928	13.6941	10.7537	37.3273	28.5212	39.288	33.3369	32.2305	24.1967	19.9986	17.1389	22.4577	16.5865	37.5314	9.75779	6.32232	22.5991	41.3617	10.7949	37.8329	21.0397	7.17306	31.0568	30.1926	9.77027	42.9446	31.8421	26.2847	26.2714	21.5734	53.2868	19.2797	52.9482	39.8744	31.0135	27.4952	34.6324
DEPDC5	ENSG00000100150.16	6.69094	4.8956	7.25885	6.08376	5.51746	6.82429	8.30226	2.51509	3.57615	3.02204	10.1793	9.9922	6.71408	6.16223	2.64224	2.98698	3.07259	2.41454	4.11277	2.5288	6.43809	5.50216	10.8246	10.5171	9.50791	6.41477	7.13786	5.72667	6.67278	5.55691	8.93944	2.88756	1.9138	3.72006	3.81636	4.42658	6.45932	6.32312	2.52951	9.26123	16.2666	1.84231	8.18266	7.28094	6.72586	7.53389	8.03547	10.5974	5.12702	13.4694	8.83761	9.22543	9.06904	2.83052
LARGE1	ENSG00000133424.20	9.75759	6.42539	6.23057	9.79973	9.48066	14.5891	15.3776	5.08871	10.0228	8.12614	5.21678	12.4705	13.7049	14.6855	7.1836	3.53457	5.81917	5.61705	2.15736	2.68218	7.66597	3.5193	5.07216	15.9509	14.1275	22.6716	9.56307	10.9842	2.34655	10.2241	16.4157	11.7795	17.8329	3.23666	4.01453	2.54241	6.02783	4.15137	13.2805	11.8485	15.6547	2.05962	6.36712	11.1458	4.94472	6.38106	7.57455	4.68051	9.33502	6.23396	5.21576	20.4834	9.94177	0.200438
PLA2G6	ENSG00000184381.18	30.4045	23.5343	25.1794	13.4774	17.0466	15.5355	24.11	9.17697	9.51015	11.4195	14.9239	17.3917	15.1321	13.2256	11.0321	10.9125	10.7795	10.1966	17.8528	9.93156	30.9674	6.63299	14.8813	39.8585	48.728	17.2091	12.5619	17.6754	11.7373	16.4407	51.2167	6.52922	3.80639	21.2487	18.5595	7.35857	17.887	19.3853	5.22131	33.508	43.1657	8.91139	27.8838	41.4077	23.3482	21.5672	17.7248	25.8367	14.2886	71.6639	100.07	35.0249	23.487	9.82567
CBY1	ENSG00000100211.10	33.8861	30.3895	44.5807	52.7335	51.7252	55.0174	49.3614	19.5244	19.1524	22.5856	31.7551	29.9485	20.0332	21.4281	19.538	24.7759	23.0098	19.9028	27.1003	21.9062	38.5295	33.4743	15.2441	58.2063	61.3421	65.7957	34.3583	61.9796	27.3809	60.8474	61.2688	28.918	24.1376	29.5954	40.4921	14.8987	33.2617	28.8779	13.6077	52.4147	61.8635	17.104	53.5654	60.3279	32.2071	31.4749	23.2332	30.6603	25.3535	47.9262	54.713	60.4068	44.7712	2.65133
CACNA1I	ENSG00000100346.17	0.221769	0.328947	4.41122	0.101003	0.190313	0.0555745	0.232756	3.73249	5.88925	7.42474	14.9167	18.6492	12.8539	10.9298	5.08099	5.37939	6.65926	6.04241	0.743667	0.567497	0.269919	0.0141587	0.0214969	0.185724	0.175872	0.160677	0.512197	0.19819	0.196965	0.161291	0.712958	0.0399729	0.0159703	0.0420729	0.0320071	0.0312102	0.888679	0.151336	0.0295625	1.43467	0.164543	0.0635383	0.603267	0.222666	0.291762	0.212429	3.63907	2.50118	0.613274	2.10458	10.8729	0.194095	0.410883	1.23836
TNRC6B	ENSG00000100354.20	6.33793	5.05252	4.84563	7.61258	5.79745	5.92294	6.70712	2.87473	3.52393	3.74783	12.5072	12.7768	4.55662	4.79724	3.18185	3.71746	4.24943	2.69	3.45197	2.7185	6.02153	5.73109	6.98155	8.03403	8.26969	7.02154	5.4527	7.22877	4.35678	7.01009	8.42471	3.3718	2.94351	2.63791	3.04287	2.8678	7.70156	5.51259	4.00341	11.19	7.93213	2.32601	9.52087	6.67325	7.62782	7.73717	6.91148	8.1964	4.16373	10.7216	8.41266	9.02893	7.26869	3.99379
ADSL	ENSG00000239900.12	14.8614	14.5648	14.1704	16.1342	16.2113	17.1114	16.3334	4.28687	5.41076	5.32559	11.7689	11.1415	6.16986	6.96132	4.40375	5.56308	5.77613	4.48483	6.14001	4.25344	14.9044	31.4358	41.7691	21.1022	21.6634	18.77	13.4242	18.0629	12.375	19.4639	19.2638	9.01782	10.0721	7.92028	10.9521	6.36938	14.5218	11.4004	55.2121	17.9754	21.4681	9.59482	13.7269	14.8691	10.9644	10.6785	14.9439	17.0351	10.4178	20.7197	16.4166	21.6935	15.4459	6.09508
EP300	ENSG00000100393.12	33.6969	25.522	23.4862	29.6046	30.1691	40.4264	36.8416	7.04817	8.4707	9.16573	39.6472	47.7896	14.2057	10.5337	7.90941	8.94913	9.73856	7.42975	11.5536	7.12395	30.5618	33.9378	36.8601	35.1974	42.926	32.6618	24.7379	33.9331	28.5754	33.3496	42.4079	10.6171	8.40512	10.7042	14.7164	8.88626	33.0249	27.0384	17.2741	41.4451	45.0833	10.0004	30.3068	29.2006	34.3183	37.3123	29.5498	29.1878	20.6807	49.4537	41.0892	45.1327	34.9206	11.0254
ACO2	ENSG00000100412.15	54.2317	59.1925	78.2794	50.0887	52.5196	62.1099	65.3034	95.0902	143.01	81.5185	103.631	104.121	157.503	156.846	71.107	66.8311	102.753	70.9184	60.08	61.5296	51.0924	66.9997	120.717	48.5956	51.1213	70.527	82.8984	91.5756	55.16	102.573	53.3135	197.132	252.357	67.2845	52.7142	24.1558	51.8476	50.064	272.363	62.9221	42.5056	22.3924	35.6754	42.9669	45.9708	45.4494	82.4189	42.1854	86.4276	48.8825	67.1385	55.9711	53.3032	17.192
NAGA	ENSG00000198951.11	23.0187	20.775	15.4641	32.1428	29.7871	24.6069	28.1649	5.13813	5.07058	6.07104	8.91261	9.07508	5.42631	5.52479	4.79039	7.09913	5.93021	4.97133	10.0334	7.53773	20.038	32.7359	39.2975	29.7425	33.9548	20.8253	23.9557	23.7294	18.7018	22.1257	31.1828	10.0274	6.40344	11.6085	17.5587	13.1628	35.4361	21.492	5.25251	29.7216	30.1958	5.26415	19.0041	24.7003	14.7989	15.4078	26.7559	28.1014	15.1295	17.3228	24.7997	33.6191	24.9253	22.8168
NDUFA6	ENSG00000184983.9	66.1087	64.9626	73.0322	67.1892	70.101	75.9498	68.7233	50.2491	64.387	57.4435	94.9855	85.5508	67.4466	80.4528	43.5567	56.3419	61.6199	51.0833	49.1279	57.2768	62.0742	79.9014	92.7734	68.9086	67.0966	99.5694	82.0193	94.4832	68.0278	101.59	64.6351	121.913	137.047	72.9392	116.491	45.2198	64.9368	55.5973	122.609	61.5425	55.187	22.3679	72.245	65.0389	63.8047	61.7274	64.9679	52.9201	70.6035	56.7957	72.4467	64.8969	66.7686	14.5671
TCF20	ENSG00000100207.18	11.1769	8.97063	7.83183	11.1017	10.0163	12.7091	12.9659	5.15234	7.62115	7.25642	18.1528	14.6652	8.46363	10.4792	5.71025	7.7108	8.4263	5.73382	6.47832	4.56937	11.647	15.1995	27.0191	18.1078	18.4367	12.0049	10.7877	11.344	19.251	11.7596	13.6534	3.51413	2.47868	5.39234	8.77057	4.12442	12.9626	12.9622	3.83741	11.8643	14.2291	4.23649	12.7705	12.3003	19.1736	19.3265	12.1868	10.6716	8.4386	26.029	18.6381	17.6668	17.9641	5.45646
CYB5R3	ENSG00000100243.20	398.503	256.219	231.854	741.663	508.286	590.698	228.099	68.7566	78.4785	69.662	60.9227	71.1524	83.7483	77.6123	61.6855	81.4911	84.3932	67.5174	127.329	80.2902	259.903	316.111	82.2824	328.274	298.067	189.599	131.87	242.361	119.773	235.971	223.767	181.068	113.065	91.7315	111.713	106.845	231.453	130.972	82.0453	273.71	248.681	31.9429	147.802	194.212	186.219	221.557	114.982	99.683	114.229	175.938	192.481	253.535	229.952	52.6575
ALG12	ENSG00000182858.13	9.20744	8.2476	8.24719	13.3808	11.4624	10.9168	11.9523	2.69166	2.90866	3.15473	8.56293	9.90425	4.25143	4.03444	2.97178	3.143	3.2703	2.74055	5.42001	2.9507	9.78227	12.224	11.1784	14.8842	15.6825	10.1983	10.1975	11.1606	9.02486	11.1328	14.4497	5.62687	4.09454	6.19189	7.05157	6.22108	12.2328	12.6122	3.94257	11.2829	13.4983	5.81538	10.6944	13.9481	9.58185	9.34123	11.3076	10.2076	10.4972	8.19775	20.7617	15.9497	11.6331	4.56936
MLC1	ENSG00000100427.15	0.223483	0.292235	0.054567	1.2393	1.10385	0.188822	0.194147	152.69	169.647	186.79	76.5639	129.479	161.587	131.064	91.0339	79.8508	180.526	143.696	51.3244	84.9195	0.197484	0.0188382	0.970309	2.53363	0.32231	0.0867327	0.0861621	0.0804671	0.127573	0.0749682	0.236552	0.315199	0.0786592	0.0732696	0.0680831	0.189688	2.64923	0.135605	0.0588115	0.226058	0.151817	0.0357082	0.270034	2.54588	0.637551	0.847264	0.126531	2.55248	0.0716473	2.03638	0.203416	0.354046	16.4822	4.96547
TUBGCP6	ENSG00000128159.11	34.1346	31.7936	33.7563	37.9411	36.6496	34.0356	41.3766	15.1035	21.0547	19.2582	109.406	124.742	37.5666	27.7898	17.2705	20.3232	21.3647	15.8471	20.2222	14.1045	39.5382	22.8404	33.8078	57.768	66.9312	37.1772	31.2372	37.5888	24.8276	34.4496	61.0492	14.3953	9.62842	22.5712	22.8258	15.1621	50.1992	39.5575	15.5421	54.3808	66.6263	26.6632	80.3252	61.5034	37.9255	36.0455	43.3609	62.0624	33.9669	52.3888	83.4752	64.3671	39.4341	19.9364
SCO2	ENSG00000130489.14	19.7662	22.3037	17.4572	13.8998	15.6969	9.06982	11.9325	4.38075	5.54729	5.37227	12.5114	12.3924	7.486	9.29961	5.44806	7.32859	5.84865	3.99934	5.0612	4.59663	16.4733	29.5278	32.3526	9.35823	15.719	13.1905	22.8172	11.4253	28.1863	12.7068	28.1067	8.50823	8.85791	12.7987	11.4651	14.3372	32.3171	17.5939	8.44258	12.7562	5.94142	4.54367	10.6402	11.8165	17.6013	16.3211	18.5025	21.7741	10.8278	13.1449	13.8668	11.3427	16.9488	18.3483
CHKB	ENSG00000100288.19	80.2763	71.406	69.9515	66.1508	70.5058	54.3736	84.2644	21.3926	24.3765	24.6776	89.7485	104.044	37.6817	30.6424	25.0474	31.4721	28.5548	20.3127	29.0704	22.644	90.7015	31.5799	62.6178	77.3843	104.927	66.426	65.4978	73.6228	59.0972	65.3975	97.2304	33.1205	28.1257	55.9863	63.8189	33.7691	103.79	74.6735	17.5922	102.488	72.5921	26.2672	153.499	118.801	63.7476	54.9681	94.8512	158.643	58.0985	97.193	159.27	91.9934	83.913	50.6543
SHANK3	ENSG00000251322.7	116.353	100.279	13.5876	15.1629	36.346	15.3855	33.9271	43.9577	61.0962	38.6854	205.264	261.433	91.4016	72.8837	52.2692	22.5497	46.4505	31.6364	23.0694	16.636	114.713	2.9766	0.15845	53.9925	56.8811	22.0188	16.6566	34.4817	16.1684	36.2846	56.6718	25.9362	27.5279	30.8705	31.9163	12.8536	96.4482	21.9537	13.0033	46.6467	13.9075	5.63108	32.6087	32.7912	18.757	21.5073	19.6156	191.858	15.2155	12.49	69.4269	76.8749	36.1126	0.156971
ARSE	ENSG00000157399.14	0.100421	0.282392	0.104182	1.58293	0.762111	0.309701	0.569391	1.13847	1.12464	1.38663	0.406391	0.531552	1.09831	1.2799	1.08553	1.23143	1.30228	1.23419	0.788178	0.797515	0.655665	0.945535	0.0210239	1.8629	2.46871	2.08442	7.86185	1.01536	0.292439	1.04538	2.21595	0.367565	0.152172	9.87745	5.56986	20.858	0.508771	0.469375	0.0186124	5.96815	5.8724	26.2471	0.6197	0.581361	0.273657	0.2853	6.40703	0.0243856	2.04515	0.431843	0.183745	1.24231	1.78225	0.0095808
NLGN4X	ENSG00000146938.14	1.19773	3.04892	0.204107	0.810504	2.12308	1.12691	2.11184	4.76436	6.37963	5.12376	13.0462	10.1646	6.45209	8.87266	4.6306	6.60454	6.04585	3.76433	3.83631	3.28568	1.97386	0.0877901	0.0725258	1.65986	5.24071	4.20277	2.1113	2.10288	0.431396	2.31244	1.30423	3.10718	0.634796	0.194398	0.281904	0.370404	0.985995	0.454399	0.097035	6.87001	17.8502	0.124928	0.863798	1.51436	0.540968	0.733803	2.52951	1.46357	0.907945	1.99554	1.27161	2.33006	2.31966	0.00554363
CLCN4	ENSG00000073464.11	2.01169	1.56477	1.68387	2.99892	2.25495	2.36021	0.926104	11.2032	14.3637	17.949	54.3992	41.5332	23.6196	32.5071	15.7192	17.0268	18.7999	15.136	28.0864	15.4406	2.09115	1.4368	0.227019	1.40076	1.29032	0.849829	0.606728	1.11292	0.362578	0.904405	0.85752	6.7816	5.77005	1.38035	1.21924	1.25502	3.92701	2.72946	29.2487	3.53868	1.71499	0.582723	11.1912	1.28686	1.17827	1.68462	1.061	1.96086	1.22623	2.55573	6.00098	0.928733	1.30205	0.486851
MID1	ENSG00000101871.14	6.31673	5.74223	2.45657	11.1895	7.89536	3.65265	13.8402	2.79088	2.28353	4.01376	13.2348	12.2792	2.4491	2.32889	1.90072	2.08197	3.16084	3.02811	1.16449	1.91176	7.30289	8.31149	0.148155	10.8684	10.4706	23.1519	9.86763	6.75891	6.12264	6.51239	6.34264	5.88324	1.3788	4.67573	5.77857	1.19223	8.90798	5.76925	0.381781	7.47639	6.15935	1.32942	3.91732	9.57247	2.97332	3.43972	5.59764	0.694975	3.09872	4.12313	7.01546	12.2393	9.56805	0.0258366
HCCS	ENSG00000004961.14	15.0555	14.6557	16.1017	15.109	15.4649	15.6897	15.6881	6.95248	9.80382	7.61094	19.9978	15.2229	10.0382	15.8325	6.92997	8.30945	8.61806	5.94661	6.89325	6.52976	14.2273	30.6163	31.4503	10.3033	12.1364	19.5135	20.9377	19.3066	18.3928	22.8191	13.3786	19.6436	20.3606	11.4923	14.1918	6.70019	15.3946	15.7922	28.0228	13.3945	12.5521	4.27055	11.5452	11.8508	18.3723	20.3201	18.041	17.421	13.1218	16.7144	14.5929	13.395	15.0535	7.6751
MSL3	ENSG00000005302.17	17.7202	14.5036	8.53989	17.1835	17.5489	15.3019	14.6171	6.60105	8.51923	6.35015	15.8543	15.2341	11.148	12.4542	6.6295	8.25416	7.79704	5.21446	9.21357	6.89382	16.6687	15.7376	58.7131	15.1146	16.7155	14.4476	11.7003	13.1449	13.8977	13.8577	17.0348	5.28312	3.80707	6.43626	8.51325	4.89289	25.13	12.4203	10.7924	23.0105	14.3528	3.89253	11.6261	15.4949	14.5083	15.0224	17.4605	45.4372	9.72942	19.0506	17.6439	17.6912	16.2425	42.9711
FRMPD4	ENSG00000169933.13	0.103451	0.0867817	0.00612253	0.0130811	0.0227637	0.0123208	0.0921777	2.48979	5.24612	3.74358	2.66544	4.72383	7.82382	10.8542	2.45624	1.94962	5.00885	2.10564	0.275986	0.991407	0.0674789	1.55784	0.0105625	0.0267208	0.06163	1.42276	0.446125	0.169926	0.0134172	0.234617	0.0473774	0.272125	0.335809	0.0108973	0.0148206	0.00608209	0.0501657	0.0174076	0.0437046	0.0765901	0.0153763	0.0165264	0.201739	0.178905	0.0143155	0.0173977	0.0419159	0.00717052	0.04631	0.478092	0.0231699	0.0205262	0.0216676	0.00339626
OFD1	ENSG00000046651.14	12.6103	13.3922	10.2594	18.2879	15.9905	15.8685	18.7475	8.00669	7.03297	9.90904	19.8786	18.9675	8.73407	8.05134	8.08403	10.4054	10.0974	8.47762	14.9566	10.0031	18.872	13.7055	32.5476	35.989	39.8428	15.1235	17.4187	15.231	18.6138	14.3543	44.021	6.44206	4.12481	12.867	19.2625	7.71124	25.0725	21.3298	4.49318	31.4034	47.1195	10.8881	30.7695	35.5991	20.0518	18.0225	26.5556	29.2555	19.7874	24.5948	42.1921	36.765	30.456	6.11528
PIGA	ENSG00000165195.15	7.55515	7.54467	2.07411	6.14983	6.31441	7.24586	5.84542	3.19002	2.94175	2.99628	7.59525	6.11234	2.80309	3.19714	3.31932	3.11766	2.76666	2.66654	5.40792	3.14218	6.79663	5.52398	10.5498	4.60418	5.15648	3.72691	4.11512	4.43342	8.2779	3.825	7.90723	2.81477	1.56896	3.56008	4.75335	3.56987	15.2297	6.49706	1.85585	7.45725	8.19693	3.8699	4.57434	6.08721	11.4678	8.77339	5.00729	5.67008	5.20149	4.89478	9.35941	5.58296	8.08492	2.20365
AP1S2	ENSG00000182287.13	15.2709	13.4046	4.58169	23.9909	17.5231	14.4605	12.4705	15.6582	14.7472	14.1596	22.3783	16.3593	12.5254	18.2622	9.3489	18.9669	16.6047	10.9894	19.6278	12.373	11.2509	10.201	28.6488	24.3205	23.8621	32.131	14.7787	34.5224	4.69573	32.6103	13.5186	12.7251	17.783	4.36643	6.37629	1.47925	14.2156	5.93326	21.6387	42.5058	6.65576	2.34205	16.3597	9.25205	5.38696	5.60134	10.9421	18.9997	5.20033	16.8709	11.9792	38.2888	9.41092	8.26668
NHS	ENSG00000188158.14	5.36489	2.86315	4.56785	13.7239	7.26185	9.6837	7.14012	1.47333	2.2345	1.70123	2.27327	2.41127	2.36366	2.45681	0.909668	1.59971	1.19564	1.13495	0.762936	0.575685	4.80555	1.68962	0.0214056	12.8261	13.0739	6.88426	3.00813	4.49444	2.30627	3.80049	5.41695	0.71351	0.35716	3.63462	3.30041	0.108638	1.85503	2.89314	0.250137	12.9206	6.02503	0.263764	1.76225	5.88318	3.39332	3.71149	1.84437	1.28528	2.10432	4.956	5.13889	8.19236	6.99515	0.190976
CDKL5	ENSG00000008086.11	3.07583	2.03976	1.49116	8.39098	4.48747	6.86965	4.05184	3.30798	6.32795	6.39606	4.98128	3.61454	8.11125	11.8948	3.47016	3.04013	6.32878	4.50458	4.45906	1.85357	3.17461	2.12493	1.88607	7.00333	5.30447	2.90225	1.6128	3.171	3.94523	2.59169	2.97806	2.92513	2.03484	1.31451	1.69828	0.625485	7.84166	2.69867	0.943458	4.66359	5.40908	1.07491	2.52005	4.54719	2.62775	2.80622	1.09904	1.24997	1.97325	4.86543	3.56564	5.14927	5.53424	0.906921
PDHA1	ENSG00000131828.13	44.8688	40.9333	39.6031	40.5514	38.4283	43.3624	46.0279	20.5381	30.2633	28.6896	60.1923	51.3806	36.137	45.8417	21.5641	23.3853	29.129	22.9691	28.894	22.2926	42.5927	49.9795	70.3647	46.6105	49.9753	50.5767	60.961	54.9351	41.9152	57.545	48.3939	101.782	136.771	48.0075	76.8614	26.6188	40.7613	47.51	97.1142	41.5988	44.9268	22.9485	32.6502	37.6238	36.7448	34.9875	46.5993	32.7784	59.1892	20.2318	56.9787	51.6753	44.4811	9.21788
RPS6KA3	ENSG00000177189.12	24.2773	26.2839	15.3757	19.8155	20.0623	19.5977	22.3917	4.96998	6.19849	7.02264	20.8209	18.5057	8.01389	9.54636	4.5189	6.39332	7.84832	5.0344	6.67987	5.5087	21.6088	27.4865	24.8433	18.0125	18.7317	22.6761	23.9357	16.8476	14.2116	16.3437	25.4526	8.79724	7.24937	7.88138	12.208	11.7929	37.4169	18.3368	31.2682	20.1531	16.6453	7.50806	11.7416	18.4224	16.7144	17.8872	29.0539	24.16	10.8247	4.3974	22.7021	24.0842	18.0588	16.8345
CNKSR2	ENSG00000149970.14	2.28839	1.32289	0.723894	0.969011	2.18876	2.35644	1.07034	8.90772	14.6126	15.603	77.9593	60.4887	20.2947	32.0075	11.5599	4.99802	18.8924	10.8261	1.56974	2.72336	1.98059	0.36151	0.984683	0.575483	1.00007	0.994484	0.46089	4.85302	0.0792257	3.39698	1.69373	0.424568	0.372117	0.0939242	0.0403768	0.366652	2.13547	0.530409	1.08164	8.31872	0.965021	1.10612	2.28782	0.828072	0.694427	1.06007	0.77862	0.804722	1.10186	1.17703	1.62722	0.527473	1.17977	0.110462
